"productName","revAuthor","revText","revRating"
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Ronald Vick","This is my second Kindle.  My first finally gave up the ghost and frankly, I wanted a new one.  I had such good luck with the first, there was no question about getting the new model.  The advertising on this one seems a little confused about screen lighting, seems to indicate that this model has it, but it does not!  You still need external light.  On to my review-  The power up sequence seems a little strange... holding the power button seven seconds gets you to the possible re-boot.  Sometime a quick blip of the power switch gets you a 'Swipe to open' command, but sometimes it doesn't.  I haven't found the correct amount of time to be consistent.  It's a touch screen and there seems to be some problems in that area.  One-the fonts and command areas are fixed, which makes it difficult for me. (I have progressive myopia- the older I get the less I can see due to optic nerve damage.  To see what the command screen shows I have to use a magnifying glass on it.  Once I'm reading a book, I can change the font size to a comfortable size.)  By the way, the instructions on the web site always tell you to ""Tap the Screen."".  They don't tell where or what to tap, and it makes a difference.  I wish Amazon had included a 'Quick Start' guide with baby step instructions to get me going, rather than all the fumbling around I did to get up.  The tap screen has a Gotcha!  I hold the unit in my left hand, and when I tap with my right index finger, I find that my left thumb seems to be activating a 'Null' that does nothing but prevents the tap to advance to the next page.  I haven't found a way to advance the page in the My Library listing, except by a rather clumsy tap of the page number, which brings up a sub menu and numerical keyboard, where you enter the page or 'Titles starting with' and a Go button. I keep looking for a shortcut place to tap to just advance to the next page of the library.  I would also like a way to edit the meta data, because I occasionally download from site that don't use the exact Kindle method of saving authors, titles and info, so that I can put these items in order in the Library list.  It is annoying to have author names in place of the book name.  OK, enough bricks- the new Kindle is lighter and smaller.  I think the battery life is about the same as my first, if I turn the wi-fi off. (difficult to get a feeling for that)  Love the different font styles.  If I were buying again, I think I'd pay the extra to NOT have the advertising.  Overall, I like it.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Laura Jones","Love it. This is a replacement for my original kindle with the keyboard. It is hard getting used to the smaller size and no buttons whatsoever. Also not one but of directions came in the box. There was a tutorial in my library but I didn't realize that until I somehow found my library. I would have preferred written directions.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","BlueAZ","Purchased two of these - one white and one black - for my kiddos for Christmas. They appear to be of excellent quality. I'm taking them to my tech-savvy son-in-law next weekend to get the basics set up. After the kids open and check them out, I will update the rating if anything other than complete satisfaction is experienced! :-)In order to understand how I determine my star ratings, know that I base all my reviews of every product on the following criteria, whether I pay full price or purchase with a coupon:- quality: Are the design, appearance, and construction representative of good/excellent quality?- price: What was the selling price at the time of my review?- value: Do the quality and price make this a good value purchase?I do not know, nor have any affiliation with, the seller of this product",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","TheOneGirl","I'm astounded that so many people are reviewing it as low as they are. It's not a Paper-White, it doesn't claim to be one. The screen is small and does do a bit of a weird jerky-page with the e-ink but it's rather forgivable. I long for smoother scrolling outside of the page turning in the book itself, but other than that I am satisfied. I had the Kindle Reader app on my mobile but I'd get distracted by texts, calls, emails - I wanted something that would both let me expand my book collection AND keep my house decluttered. I've already got one full bookshelf, I can't afford more.The main reason for this not being five star is both the aforementioned jagged scrolling in menus and the bizarre Experimental Web Browser. I dabbled with it briefly and all I have to say is, well... why???",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Freddie Myers","I really do like my new Kindle.  I had one of the first Kindles, about seven years ago.  Going to this new Kindle was a little difficult at first, after having used one for so  long.  I'm still learning about all my Kindle can do, and I learn something new every day.I just bought a new, blue case for my Kindle, which makes it easy to spot!  So I'm enjoying reading on it, while at the same time learning ways to use it!",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","lhbham","I like the little reader; it will take awhile to get used to its operations, since they're different from the previous kindle I had.  I like the touch screen, but don't like the extra steps I have to take to find the definition of a word.  Previously I just scrolled up to it and the definition popped up.  Now I have to touch/highlight it, tap search everywhere, choose from three areas... well, you get the idea.I'll get used to it, I'm sure.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Gregory A. Smith","I much prefer side switches to turn pages.  This frequently turns more than one page and I have to reverse and search for the one I need.Frustrating.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","JessicaLaneG","When my Kindle Keyboard finally bit the dust after almost 10 years, I knew I wanted to get something similar that wasn't too flashy or used as a tablet. I've moved a lot over the last 15 years and having a Kindle is super convenient and easy to transport all of my books. Since I only use it for reading, this E-Reader is the perfect style for me. It's a little smaller than the Kindle Keyboard I used to have but really easy to use and more compact making it easy for traveling. I miss the actual keyboard but so far this Kindle is perfect. Hoping it lasts me another 10 years!",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","James Digini","LOVE IT!!! I seriously wonder what I did before I got this. Its not backlit but actually found it was cheaper to buy a small book light for the few times I do read in the dark than upgrading to the backlit version. The battery lasts for-ev-er. Lightweight and easy to hold, it even fits in my back pocket for easy travel.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","David Steele","I did not expect this model to be so small.  Overall, an easy to use e-reader with a very readable screen.  I've run into problems with the sensitivity and size of the screen;  I find myself regularly highlighting words and bringing up the dictionary or the menu bar by accident.  Wifi and everything else about it is just right - I just wish the screen was large enough to allow me to page forward without these accidental ""clicks.""",3
